cont_title,dma,cont_recog_start_time,cont_recog_end_time,show_name,genre,overview
Yellowstone,Philadelphia,11/26/22 0:30,11/26/22 0:33,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Las Vegas,11/26/22 0:00,11/26/22 0:00,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Wilkes Barre-Scranton-Hztn,11/26/22 0:46,11/26/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,New Orleans,11/26/22 0:30,11/26/22 0:43,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Orlando-Daytona Bch-Melbrn,11/26/22 0:55,11/26/22 0:55,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Orlando-Daytona Bch-Melbrn,11/26/22 0:29,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Philadelphia,11/26/22 0:44,11/26/22 0:44,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Philadelphia,11/26/22 0:46,11/26/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The White Lotus,Shreveport,11/26/22 0:29,11/26/22 0:30,The White Lotus,Animation,Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day a darker complexity emerges in these pictureperfect travelers the hotels cheerful employees and the idyllic locale itself
Yellowstone,Tampa-St. Pete (Sarasota),11/26/22 0:46,11/26/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The White Lotus,Baltimore,11/26/22 0:50,11/26/22 0:59,The White Lotus,Animation,Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day a darker complexity emerges in these pictureperfect travelers the hotels cheerful employees and the idyllic locale itself
Yellowstone,Pittsburgh,11/26/22 0:46,11/26/22 0:53,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Louisville,11/26/22 0:06,11/26/22 0:09,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Springfield-Holyoke,11/26/22 0:00,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
